Return_ID,PO_ID,Vendor_ID,Product_SKU,Product_Category,Return_Date,Return_Reason,Return_Qty,Unit_Price_INR,Return_Value,High_Value_Return,Approved_By,Refund_Status,Return_Month
RET0002312,PO0045841,VND00596,SKU3315,Machinery,2021-12-29,Quality Failure,457,2432.85,1111812.45,0,Manager_B,Processed,2021-12
RET0001092,PO0003003,VND00551,SKU3360,IT Equipment,2024-07-24,Expired Product,116,4412.96,511903.36,0,Manager_B,Pending,2024-07
RET0002588,PO0041720,VND00702,SKU4132,Textiles,2023-07-16,Overshipment,196,4865.03,953545.88,0,Unassigned,Processed,2023-07
RET0001143,PO0034590,VND00825,SKU4183,Electronics,2022-10-20,Damaged Packaging,336,3883.18,1304748.48,0,Unassigned,Pending,2022-10
RET0003864,PO0037095,VND00124,SKU1886,Electronics,2023-12-05,Quality Failure,122,1074.46,131084.12,0,Manager_C,Rejected,2023-12
RET0003225,PO0035334,VND00816,SKU5407,Spare Parts,2021-12-04,Wrong Item Delivered,387,339.58,131417.46,0,Manager_C,Unknown,2021-12
RET0004978,PO0015008,VND00297,SKU3059,Packaging,2021-10-09,Overshipment,303,336.42,101935.26,0,Unassigned,Processed,2021-10
RET0000499,PO0005753,VND00893,SKU5282,Spare Parts,2023-11-23,Quality Failure,7,211.64,1481.48,0,Manager_C,Processed,2023-11
RET0004809,PO0014331,VND00053,SKU1018,Packaging,2024-05-16,Wrong Item Delivered,147,3123.7,459183.9,0,Manager_C,Processed,2024-05
RET0003422,PO0010974,VND00829,SKU5815,Textiles,2021-07-08,Wrong Quantity,485,2595.64,1258885.4,0,Manager_C,Processed,2021-07
RET0002199,PO0021872,VND00307,SKU1971,Raw Material,2023-01-17,Wrong Quantity,38,2418.06,91886.28,0,Manager_A,Rejected,2023-01
RET0002834,PO0004717,VND00685,SKU4108,Chemicals,2022-11-08,Damaged Packaging,287,3113.3,893517.1,0,Manager_C,Rejected,2022-11
RET0003542,PO0024999,VND00870,SKU2322,Raw Material,2022-09-16,Defective Item,251,3496.05,877508.55,0,Unassigned,Pending,2022-09
RET0001852,PO0024419,VND00132,SKU1378,Spare Parts,2023-07-03,Defective Item,204,1175.83,239869.32,0,Unassigned,Pending,2023-07
RET0003491,PO0045111,VND00944,SKU1639,Spare Parts,2023-09-13,Damaged Packaging,489,3384.29,1654917.81,1,Manager_A,Processed,2023-09
RET0004717,PO0043406,VND00496,SKU4535,Raw Material,2022-08-21,Damaged Packaging,75,2098.47,157385.25,0,Unassigned,Processed,2022-08
RET0003675,PO0048182,VND00449,SKU2301,IT Equipment,2022-10-12,Wrong Quantity,63,539.0,33957.0,0,Unassigned,Processed,2022-10
RET0002664,PO0043110,VND00881,SKU2073,Packaging,2021-04-18,Damaged Packaging,414,3166.91,1311100.74,0,Manager_C,Pending,2021-04
RET0004862,PO0016571,VND00211,SKU3252,IT Equipment,2022-06-13,Overshipment,42,4057.5,170415.0,0,Manager_C,Pending,2022-06
RET0003229,PO0005654,VND00305,SKU1511,Electronics,2022-10-19,Damaged Packaging,120,4595.49,551458.8,0,Manager_B,Pending,2022-10
RET0003203,PO0014317,VND00529,SKU3623,IT Equipment,2023-10-05,Overshipment,241,4025.73,970200.93,0,Manager_B,Pending,2023-10
RET0002253,PO0002852,VND00405,SKU1283,Packaging,2023-01-06,Damaged Packaging,33,1024.27,33800.91,0,Unassigned,Processed,2023-01
RET0002941,PO0039585,VND00924,SKU1346,IT Equipment,2024-01-03,Overshipment,444,3866.54,1716743.76,1,Manager_A,Processed,2024-01
RET0002039,PO0047355,VND00631,SKU3989,Spare Parts,2024-09-18,Expired Product,33,3269.58,107896.14,0,Manager_A,Processed,2024-09
RET0004842,PO0047213,VND00287,SKU4245,Textiles,2023-06-27,Damaged Packaging,19,4210.01,79990.19,0,Manager_C,Pending,2023-06
RET0000334,PO0032114,VND00924,SKU3527,Raw Material,2021-12-02,Expired Product,352,4293.33,1511252.16,1,Manager_C,Processed,2021-12
RET0003032,PO0006772,VND00052,SKU5777,Chemicals,2023-03-11,Quality Failure,470,1129.21,530728.7,0,Unassigned,Processed,2023-03
RET0002436,PO0017151,VND00844,SKU1171,Raw Material,2022-02-21,Overshipment,225,3793.71,853584.75,0,Manager_C,Processed,2022-02
RET0003414,PO0034634,VND00725,SKU4265,Raw Material,2022-09-10,Defective Item,223,3032.94,676345.62,0,Manager_C,Processed,2022-09
RET0002753,PO0023929,VND00414,SKU5526,Textiles,2023-11-17,Expired Product,114,3185.59,363157.26,0,Unassigned,Processed,2023-11
RET0003702,PO0021473,VND00999,SKU1298,Textiles,2024-04-17,Wrong Item Delivered,109,2441.19,266089.71,0,Manager_A,Processed,2024-04
RET0001507,PO0047670,VND00165,SKU5524,Chemicals,2024-12-25,Overshipment,295,1999.73,589920.35,0,Manager_A,Processed,2024-12
RET0002403,PO0036818,VND00935,SKU5555,Spare Parts,2021-02-07,Overshipment,430,728.96,313452.8,0,Manager_B,Processed,2021-02
RET0000261,PO0034882,VND00511,SKU4246,Chemicals,2024-03-20,Quality Failure,263,504.76,132751.88,0,Manager_A,Processed,2024-03
RET0000332,PO0016324,VND00615,SKU2317,Chemicals,2022-05-18,Quality Failure,301,667.87,201028.87,0,Unassigned,Processed,2022-05
RET0000548,PO0028429,VND00493,SKU2231,Machinery,2024-03-03,Wrong Quantity,473,1279.21,605066.33,0,Manager_C,Rejected,2024-03
RET0000742,PO0041511,VND00533,SKU1873,Textiles,2022-01-17,Defective Item,14,3927.68,54987.52,0,Unassigned,Pending,2022-01
RET0002598,PO0015863,VND00895,SKU2414,Chemicals,2021-08-08,Defective Item,120,513.18,61581.6,0,Unassigned,Rejected,2021-08
RET0001922,PO0020131,VND00651,SKU1513,Textiles,2024-08-18,Defective Item,100,97.24,9724.0,0,Unassigned,Pending,2024-08
RET0002124,PO0025828,VND00256,SKU4808,Raw Material,2023-01-20,Overshipment,288,1853.96,533940.48,0,Manager_B,Pending,2023-01
RET0001558,PO0023769,VND00199,SKU4343,Chemicals,2024-05-05,Wrong Item Delivered,227,2413.9,547955.3,0,Manager_C,Processed,2024-05
RET0000827,PO0031420,VND00268,SKU4985,Electronics,2023-11-26,Overshipment,268,4227.33,1132924.44,0,Manager_A,Processed,2023-11
RET0004055,PO0029279,VND00027,SKU2201,IT Equipment,2024-04-28,Defective Item,349,1690.03,589820.47,0,Manager_B,Pending,2024-04
RET0001514,PO0039449,VND00441,SKU1025,Packaging,2023-03-28,Quality Failure,175,905.21,158411.75,0,Unassigned,Rejected,2023-03
RET0001167,PO0040340,VND00556,SKU1194,Chemicals,2022-08-28,Quality Failure,62,3422.18,212175.16,0,Manager_C,Pending,2022-08
RET0001123,PO0007088,VND00766,SKU1708,IT Equipment,2022-12-13,Unknown,472,1068.35,504261.2,0,Manager_C,Processed,2022-12
RET0001792,PO0030597,VND00560,SKU5196,Raw Material,2023-04-29,Wrong Item Delivered,231,3267.15,754711.65,0,Manager_A,Processed,2023-04
RET0004804,PO0047884,VND00702,SKU5107,Textiles,2023-05-23,Expired Product,441,307.84,135757.44,0,Manager_B,Pending,2023-05
RET0003593,PO0046808,VND00085,SKU3536,IT Equipment,2024-10-05,Defective Item,47,2794.12,131323.64,0,Unassigned,Processed,2024-10
RET0001311,PO0022976,VND00494,SKU1896,Raw Material,2021-08-08,Damaged Packaging,3,708.05,2124.15,0,Manager_B,Pending,2021-08
RET0004383,PO0044230,VND00642,SKU1594,Machinery,2023-11-13,Unknown,314,1215.79,381758.06,0,Manager_B,Processed,2023-11
RET0000978,PO0017231,VND00205,SKU4529,Raw Material,2024-12-20,Defective Item,214,1252.8,268099.2,0,Unassigned,Processed,2024-12
RET0000852,PO0022482,VND00664,SKU1334,Electronics,2023-05-12,Wrong Item Delivered,466,1152.54,537083.64,0,Manager_B,Processed,2023-05
RET0002210,PO0034711,VND00319,SKU5721,IT Equipment,2023-03-23,Expired Product,203,2116.04,429556.12,0,Manager_C,Processed,2023-03
RET0002120,PO0047774,VND00365,SKU1623,Machinery,2023-07-16,Quality Failure,241,1842.35,444006.35,0,Unassigned,Processed,2023-07
RET0003508,PO0033619,VND00432,SKU4804,Spare Parts,2022-11-09,Expired Product,54,1623.36,87661.44,0,Manager_C,Pending,2022-11
RET0003261,PO0014040,VND00220,SKU2582,Packaging,2021-12-21,Quality Failure,367,3679.68,1350442.56,0,Manager_A,Processed,2021-12
RET0002573,PO0035214,VND00102,SKU4794,Chemicals,2024-03-25,Wrong Quantity,114,4563.7,520261.8,0,Unassigned,Processed,2024-03
RET0000528,PO0034745,VND00005,SKU1524,Spare Parts,2021-12-23,Quality Failure,407,1836.22,747341.54,0,Manager_C,Pending,2021-12
RET0000522,PO0045106,VND00610,SKU5005,Raw Material,2021-01-09,Overshipment,418,4488.31,1876113.58,1,Manager_B,Processed,2021-01
RET0003779,PO0019595,VND00294,SKU4119,Packaging,2023-05-22,Damaged Packaging,33,1576.07,52010.31,0,Manager_A,Pending,2023-05
RET0004938,PO0023137,VND00562,SKU2492,Machinery,2024-08-17,Quality Failure,452,3796.13,1715850.76,1,Unassigned,Processed,2024-08
RET0004401,PO0010471,VND00840,SKU1490,Packaging,2023-07-17,Overshipment,27,1003.18,27085.86,0,Manager_C,Processed,2023-07
RET0003438,PO0040489,VND00431,SKU3798,Textiles,2021-10-12,Damaged Packaging,4,1374.45,5497.8,0,Manager_C,Processed,2021-10
RET0001571,PO0030976,VND00213,SKU4906,IT Equipment,2022-04-27,Defective Item,195,3016.7,588256.5,0,Manager_C,Unknown,2022-04
RET0000080,PO0031857,VND00784,SKU4088,Electronics,2023-10-07,Damaged Packaging,495,653.67,323566.65,0,Manager_C,Processed,2023-10
RET0003492,PO0003868,VND00346,SKU1334,Textiles,2021-08-14,Defective Item,173,4885.16,845132.68,0,Manager_C,Rejected,2021-08
RET0000363,PO0041636,VND00571,SKU1162,Packaging,2021-07-29,Expired Product,339,2444.04,828529.56,0,Unassigned,Processed,2021-07
RET0003843,PO0047815,VND00701,SKU4350,Electronics,2024-11-06,Defective Item,86,2979.13,256205.18,0,Manager_B,Processed,2024-11
RET0000520,PO0025932,VND00567,SKU5209,Textiles,2021-11-10,Overshipment,455,349.76,159140.8,0,Manager_A,Processed,2021-11
RET0000840,PO0038117,VND00232,SKU3734,Machinery,2021-02-11,Quality Failure,68,1785.83,121436.44,0,Unassigned,Rejected,2021-02
RET0001945,PO0032558,VND00797,SKU1165,Raw Material,2022-02-10,Wrong Quantity,362,2619.1,948114.2,0,Manager_B,Rejected,2022-02
RET0003659,PO0015443,VND00738,SKU5577,Raw Material,2023-10-17,Quality Failure,81,1886.7,152822.7,0,Unassigned,Processed,2023-10
RET0004595,PO0004596,VND00023,SKU1421,Chemicals,2022-05-16,Damaged Packaging,8,1397.79,11182.32,0,Manager_A,Processed,2022-05
RET0001332,PO0032153,VND00872,SKU2114,Textiles,2021-01-06,Wrong Item Delivered,284,1818.55,516468.2,0,Unassigned,Processed,2021-01
RET0001653,PO0049393,VND00144,SKU3248,Raw Material,2023-06-19,Expired Product,362,4478.96,1621383.52,1,Unassigned,Pending,2023-06
RET0002091,PO0037071,VND00251,SKU2691,IT Equipment,2022-01-06,Expired Product,375,2232.13,837048.75,0,Manager_A,Processed,2022-01
RET0004866,PO0036349,VND00567,SKU5105,Textiles,2022-03-01,Defective Item,345,3162.57,1091086.65,0,Manager_A,Pending,2022-03
RET0000656,PO0049345,VND00731,SKU2986,Machinery,2021-11-15,Overshipment,338,1267.07,428269.66,0,Unassigned,Pending,2021-11
RET0002673,PO0011103,VND00011,SKU3093,Packaging,2022-03-13,Defective Item,113,1807.46,204242.98,0,Manager_C,Processed,2022-03
RET0003555,PO0017116,VND00953,SKU5746,Raw Material,2022-07-04,Overshipment,429,220.45,94573.05,0,Manager_B,Processed,2022-07
RET0001948,PO0029053,VND00997,SKU1075,Spare Parts,2022-01-21,Defective Item,145,1901.56,275726.2,0,Manager_C,Pending,2022-01
RET0004791,PO0043226,VND00136,SKU3726,Raw Material,2021-11-28,Overshipment,109,2993.67,326310.03,0,Unassigned,Processed,2021-11
RET0002011,PO0024520,VND00799,SKU1754,Textiles,2022-07-25,Expired Product,380,3511.8,1334484.0,0,Unassigned,Processed,2022-07
RET0002776,PO0016257,VND00704,SKU4112,Electronics,2024-02-20,Wrong Quantity,290,572.58,166048.2,0,Unassigned,Pending,2024-02
RET0000602,PO0049847,VND00744,SKU2762,Packaging,2024-06-28,Quality Failure,440,3061.66,1347130.4,0,Manager_A,Processed,2024-06
RET0004430,PO0046571,VND00679,SKU1734,Packaging,2024-02-10,Wrong Quantity,221,430.88,95224.48,0,Manager_B,Pending,2024-02
RET0001853,PO0012877,VND00446,SKU5733,Spare Parts,2022-03-08,Damaged Packaging,300,4502.08,1350624.0,0,Unassigned,Processed,2022-03
RET0004889,PO0013714,VND00494,SKU5433,Chemicals,2024-06-26,Quality Failure,89,2411.92,214660.88,0,Manager_C,Processed,2024-06
RET0003653,PO0049149,VND00419,SKU5616,Textiles,2021-12-26,Damaged Packaging,241,603.72,145496.52,0,Manager_C,Processed,2021-12
RET0002344,PO0012941,VND00957,SKU5369,Packaging,2021-09-30,Expired Product,147,1544.88,227097.36,0,Manager_C,Processed,2021-09
RET0001513,PO0035906,VND00829,SKU1191,Chemicals,2023-11-30,Damaged Packaging,370,1887.87,698511.9,0,Manager_C,Processed,2023-11
RET0001735,PO0002362,VND00578,SKU1775,IT Equipment,2022-01-13,Overshipment,166,4676.4,776282.4,0,Manager_C,Processed,2022-01
RET0001998,PO0032005,VND00376,SKU2873,IT Equipment,2021-08-09,Defective Item,105,3108.7,326413.5,0,Unassigned,Processed,2021-08
RET0004319,PO0004480,VND00286,SKU3356,Packaging,2024-10-03,Wrong Item Delivered,72,2750.72,198051.84,0,Manager_A,Pending,2024-10
RET0001652,PO0036553,VND00490,SKU5811,Electronics,2021-01-29,Wrong Quantity,1,1246.66,1246.66,0,Manager_A,Processed,2021-01
RET0004442,PO0043907,VND00719,SKU4640,IT Equipment,2024-06-24,Wrong Quantity,91,3054.02,277915.82,0,Unassigned,Rejected,2024-06
RET0001918,PO0040599,VND00774,SKU1803,Electronics,2022-02-18,Defective Item,364,4308.45,1568275.8,1,Manager_A,Processed,2022-02
RET0004122,PO0025359,VND00936,SKU3569,Raw Material,2021-02-20,Overshipment,189,1329.64,251301.96,0,Manager_B,Pending,2021-02
RET0001440,PO0008741,VND00189,SKU3746,Spare Parts,2024-01-29,Wrong Item Delivered,340,1650.07,561023.8,0,Unassigned,Processed,2024-01
RET0000828,PO0028290,VND00635,SKU3229,Spare Parts,2024-05-17,Expired Product,110,724.53,79698.3,0,Manager_A,Processed,2024-05
RET0002985,PO0040100,VND00341,SKU2420,Chemicals,2024-07-11,Expired Product,331,3826.65,1266621.15,0,Manager_C,Pending,2024-07
RET0004267,PO0029992,VND00953,SKU4113,Raw Material,2022-10-12,Quality Failure,337,2689.27,906283.99,0,Manager_B,Processed,2022-10
RET0000955,PO0030009,VND00750,SKU3881,Spare Parts,2024-05-05,Wrong Item Delivered,232,3145.01,729642.32,0,Unassigned,Pending,2024-05
RET0001532,PO0023529,VND00381,SKU2644,Packaging,2023-01-26,Overshipment,352,3148.78,1108370.56,0,Unassigned,Processed,2023-01
RET0002278,PO0009062,VND00012,SKU4738,Chemicals,2023-12-23,Wrong Quantity,243,1487.9,361559.7,0,Manager_B,Processed,2023-12
RET0002443,PO0041002,VND00335,SKU4564,Electronics,2023-05-17,Wrong Item Delivered,125,4625.36,578170.0,0,Unassigned,Pending,2023-05
RET0003455,PO0038564,VND00035,SKU5543,Electronics,2021-04-25,Wrong Item Delivered,52,3223.34,167613.68,0,Manager_A,Pending,2021-04
RET0001267,PO0040174,VND00155,SKU2257,Chemicals,2021-01-19,Defective Item,482,168.28,81110.96,0,Manager_A,Processed,2021-01
RET0000157,PO0019120,VND00625,SKU2534,Packaging,2024-06-21,Wrong Item Delivered,73,1670.01,121910.73,0,Unassigned,Processed,2024-06
RET0004947,PO0021150,VND00790,SKU2372,Raw Material,2023-06-07,Expired Product,28,1712.78,47957.84,0,Manager_A,Processed,2023-06
RET0000936,PO0007984,VND00127,SKU2127,Chemicals,2023-03-29,Defective Item,224,3615.74,809925.76,0,Manager_B,Processed,2023-03
RET0004897,PO0040658,VND00026,SKU2832,Spare Parts,2023-04-12,Damaged Packaging,212,3436.38,728512.56,0,Manager_A,Pending,2023-04
RET0001925,PO0008518,VND00892,SKU3031,Packaging,2022-03-04,Unknown,77,2547.6,196165.2,0,Manager_A,Rejected,2022-03
RET0001891,PO0015913,VND00445,SKU3210,Machinery,2021-04-04,Overshipment,219,2118.03,463848.57,0,Manager_A,Pending,2021-04
RET0004375,PO0009108,VND00944,SKU5452,IT Equipment,2022-10-09,Overshipment,214,1943.02,415806.28,0,Manager_C,Processed,2022-10
RET0000440,PO0045943,VND00317,SKU3383,IT Equipment,2021-10-31,Expired Product,435,442.2,192357.0,0,Manager_C,Processed,2021-10
RET0001480,PO0031271,VND00819,SKU1488,Raw Material,2023-07-31,Wrong Quantity,430,383.81,165038.3,0,Manager_C,Processed,2023-07
RET0004750,PO0013935,VND00640,SKU3362,Spare Parts,2022-01-16,Expired Product,351,4801.66,1685382.66,1,Unassigned,Processed,2022-01
RET0002633,PO0023620,VND00923,SKU5820,Machinery,2022-07-12,Expired Product,455,1670.24,759959.2,0,Unassigned,Pending,2022-07
RET0003424,PO0045667,VND00998,SKU5067,Electronics,2021-06-02,Quality Failure,452,2715.79,1227537.08,0,Manager_B,Processed,2021-06
RET0000692,PO0016932,VND00179,SKU5833,Machinery,2023-11-09,Unknown,491,4409.65,2165138.15,1,Manager_C,Pending,2023-11
RET0000574,PO0039577,VND00404,SKU3130,Raw Material,2022-02-10,Wrong Quantity,144,4999.43,719917.92,0,Manager_B,Processed,2022-02
RET0001688,PO0035428,VND00846,SKU3600,Textiles,2023-05-17,Overshipment,293,104.41,30592.13,0,Unassigned,Processed,2023-05
RET0001295,PO0009271,VND00578,SKU5152,Electronics,2023-04-23,Wrong Item Delivered,440,433.51,190744.4,0,Manager_B,Processed,2023-04
RET0003947,PO0018637,VND00179,SKU4364,Electronics,2024-06-16,Overshipment,22,4840.11,106482.42,0,Manager_B,Processed,2024-06
RET0002677,PO0044939,VND00934,SKU2975,Machinery,2024-05-06,Wrong Quantity,309,3924.25,1212593.25,0,Manager_B,Processed,2024-05
RET0003022,PO0046833,VND00024,SKU1595,Raw Material,2021-09-03,Overshipment,430,4507.58,1938259.4,1,Manager_C,Pending,2021-09
RET0003516,PO0017788,VND00735,SKU3781,Raw Material,2021-09-02,Wrong Item Delivered,444,3424.29,1520384.76,1,Manager_A,Pending,2021-09
RET0000722,PO0009442,VND00383,SKU4858,Packaging,2024-09-13,Unknown,403,2237.99,901909.97,0,Manager_C,Processed,2024-09
RET0004083,PO0048677,VND00371,SKU3103,Chemicals,2022-11-02,Quality Failure,82,2854.33,234055.06,0,Manager_B,Pending,2022-11
RET0003347,PO0024425,VND00111,SKU5119,Textiles,2023-04-03,Wrong Item Delivered,215,4153.82,893071.3,0,Manager_A,Processed,2023-04
RET0000497,PO0046744,VND00337,SKU1246,Packaging,2022-08-22,Quality Failure,447,4578.16,2046437.52,1,Unassigned,Processed,2022-08
RET0004439,PO0018499,VND00309,SKU1431,Machinery,2022-02-12,Defective Item,135,4251.21,573913.35,0,Manager_B,Rejected,2022-02
RET0001739,PO0014283,VND00172,SKU1435,Textiles,2024-04-07,Wrong Quantity,210,133.02,27934.2,0,Manager_C,Processed,2024-04
RET0000458,PO0003297,VND00705,SKU1980,IT Equipment,2021-05-01,Damaged Packaging,194,2698.57,523522.58,0,Manager_C,Pending,2021-05
RET0000607,PO0013124,VND00279,SKU3551,Textiles,2021-10-03,Wrong Quantity,45,4857.6,218592.0,0,Unassigned,Pending,2021-10
RET0001416,PO0003445,VND00427,SKU4390,Chemicals,2023-02-03,Overshipment,389,2342.22,911123.58,0,Manager_A,Processed,2023-02
RET0002728,PO0002825,VND00964,SKU3420,Electronics,2023-04-15,Unknown,114,1454.88,165856.32,0,Manager_B,Processed,2023-04
RET0004432,PO0027403,VND00673,SKU3062,Chemicals,2021-01-29,Damaged Packaging,130,1262.15,164079.5,0,Manager_A,Processed,2021-01
RET0001661,PO0024956,VND00509,SKU4240,Textiles,2021-07-24,Quality Failure,483,3854.71,1861824.93,1,Manager_C,Rejected,2021-07
RET0003219,PO0046186,VND00016,SKU4479,Chemicals,2024-06-26,Wrong Quantity,483,2902.6,1401955.8,0,Manager_C,Pending,2024-06
RET0004243,PO0043503,VND00378,SKU2459,Raw Material,2023-06-25,Quality Failure,454,1177.34,534512.36,0,Manager_C,Processed,2023-06
RET0003204,PO0004854,VND00593,SKU3382,Machinery,2024-06-13,Defective Item,377,1989.25,749947.25,0,Manager_A,Pending,2024-06
RET0003366,PO0046534,VND00439,SKU3573,Spare Parts,2021-03-11,Overshipment,92,255.31,23488.52,0,Manager_B,Pending,2021-03
RET0002284,PO0040409,VND00075,SKU1992,Electronics,2024-11-24,Damaged Packaging,322,2168.3,698192.6,0,Manager_B,Processed,2024-11
RET0003226,PO0003441,VND00010,SKU4336,Packaging,2024-07-22,Overshipment,54,1974.25,106609.5,0,Unassigned,Processed,2024-07
RET0002024,PO0028957,VND00639,SKU2324,Textiles,2023-08-20,Damaged Packaging,484,3417.45,1654045.8,1,Manager_C,Processed,2023-08
RET0004800,PO0039924,VND00606,SKU5126,Textiles,2024-02-14,Overshipment,165,2088.4,344586.0,0,Manager_B,Pending,2024-02
RET0001992,PO0032121,VND00275,SKU3940,IT Equipment,2022-09-02,Quality Failure,474,101.12,47930.88,0,Manager_A,Processed,2022-09
RET0000582,PO0044124,VND00478,SKU1335,Raw Material,2024-04-21,Damaged Packaging,130,4205.75,546747.5,0,Manager_B,Processed,2024-04
RET0004330,PO0009701,VND00787,SKU2802,Electronics,2023-06-30,Unknown,284,4041.78,1147865.52,0,Manager_A,Pending,2023-06
RET0004460,PO0007824,VND00390,SKU3816,IT Equipment,2024-12-12,Wrong Item Delivered,203,3545.27,719689.81,0,Manager_B,Rejected,2024-12
RET0003049,PO0039295,VND00085,SKU1132,Spare Parts,2021-04-25,Wrong Quantity,354,4469.55,1582220.7,1,Manager_B,Processed,2021-04
RET0004287,PO0015450,VND00501,SKU3008,Chemicals,2023-05-30,Wrong Quantity,416,124.26,51692.16,0,Manager_A,Pending,2023-05
RET0001439,PO0037008,VND00023,SKU1622,Spare Parts,2022-09-06,Unknown,35,1355.89,47456.15,0,Manager_A,Pending,2022-09
RET0004875,PO0025708,VND00108,SKU2388,Textiles,2024-08-27,Damaged Packaging,342,2961.94,1012983.48,0,Manager_B,Pending,2024-08
RET0001967,PO0031703,VND00557,SKU5442,Packaging,2024-06-21,Defective Item,326,3477.06,1133521.56,0,Manager_C,Rejected,2024-06
RET0000988,PO0030353,VND00826,SKU3489,Electronics,2023-12-18,Quality Failure,92,1616.3,148699.6,0,Manager_C,Processed,2023-12
RET0001798,PO0034559,VND00009,SKU5572,Textiles,2024-03-31,Expired Product,349,3448.24,1203435.76,0,Manager_C,Processed,2024-03
RET0001783,PO0045662,VND00809,SKU3473,Machinery,2021-12-17,Defective Item,154,3418.85,526502.9,0,Manager_B,Processed,2021-12
RET0000041,PO0045919,VND00109,SKU1299,Chemicals,2022-02-02,Damaged Packaging,18,4639.12,83504.16,0,Manager_B,Pending,2022-02
RET0001283,PO0038226,VND00668,SKU5383,Packaging,2024-01-19,Defective Item,16,4846.04,77536.64,0,Manager_A,Processed,2024-01
