Vendor_ID,Orders,Late_Rate_Pct,Avg_Delay,Spend,Vendor_Name,Vendor_Category,Vendor_Tier,Reliability_Score,Return_Lines,Return_Value,Return_Rate_Pct,Risk_Points,Risk_Band
VND00790,44,47.62,6.5,219795277.4,Vendor_0790,Chemicals,Tier 1,96.3,7.0,6301763.69,15.91,1,Low Risk
VND00149,44,47.5,6.1,215982674.48,Vendor_0149,Electronics,Tier 3,33.6,2.0,982757.82,4.55,1,Low Risk
VND00545,41,47.5,5.8,236509148.71,Vendor_0545,IT Services,Tier 2,73.3,8.0,5400277.98,19.51,1,Low Risk
VND00579,44,47.5,4.7,245841593.65,Vendor_0579,Logistics,Tier 2,64.4,5.0,3982357.36,11.36,1,Low Risk
VND00778,41,47.5,4.95,204598691.0,Vendor_0778,Textiles,Tier 1,80.6,6.0,4729718.92,14.63,1,Low Risk
VND00645,56,47.06,3.98,354156937.59,Vendor_0645,Electronics,Tier 3,38.4,5.0,4746831.38,8.93,1,Low Risk
VND00379,52,46.94,5.37,317731140.45,Vendor_0379,Logistics,Tier 1,87.0,6.0,3749133.63,11.54,1,Low Risk
VND00310,51,46.67,4.67,307828384.9,Vendor_0310,Chemicals,Tier 3,49.0,2.0,2055525.92,3.92,1,Low Risk
VND00421,45,46.51,5.26,294795353.01,Vendor_0421,Textiles,Tier 1,85.4,7.0,2743846.63,15.56,1,Low Risk
VND00675,49,46.51,5.98,333923807.01,Vendor_0675,Machinery,Tier 3,58.7,4.0,1374436.48,8.16,1,Low Risk
VND00729,46,46.51,4.12,302761969.8,Vendor_0729,Machinery,Tier 3,44.1,4.0,1202653.89,8.7,1,Low Risk
VND00913,47,46.51,5.21,273658360.68,Vendor_0913,Chemicals,Tier 2,73.7,11.0,4202609.53,23.4,1,Low Risk
VND00589,60,46.43,5.62,361206363.82,Vendor_0589,Machinery,Tier 3,39.0,5.0,2099658.15,8.33,1,Low Risk
VND00465,46,46.34,5.95,187838639.3,Vendor_0465,Textiles,Tier 1,97.4,6.0,2171472.97,13.04,1,Low Risk
VND00768,43,46.34,6.9,271827723.58,Vendor_0768,Packaging,Tier 1,91.4,4.0,2432127.72,9.3,1,Low Risk
VND00994,42,46.34,2.88,240010728.63,Vendor_0994,Packaging,Tier 2,71.3,7.0,5175742.33,16.67,1,Low Risk
VND00572,57,46.3,5.02,400239846.57,Vendor_0572,Textiles,Tier 1,84.9,11.0,9154825.46,19.3,1,Low Risk
VND00931,56,46.3,5.11,375355195.35,Vendor_0931,Machinery,Tier 3,39.8,5.0,3469664.29,8.93,1,Low Risk
VND00532,43,46.15,6.21,260844830.74,Vendor_0532,Chemicals,Tier 1,100.0,5.0,1294343.82,11.63,1,Low Risk
VND00136,53,46.0,4.44,311771362.48,Vendor_0136,Logistics,Tier 3,52.6,4.0,2094258.83,7.55,1,Low Risk
VND00894,47,45.65,3.07,266931331.83,Vendor_0894,Machinery,Tier 3,57.8,4.0,2985491.24,8.51,1,Low Risk
VND00895,48,45.45,4.93,343721389.21,Vendor_0895,Packaging,Tier 2,76.8,7.0,2300570.12,14.58,1,Low Risk
VND00836,65,45.31,4.17,453850040.96,Vendor_0836,Textiles,Tier 3,59.3,4.0,1574876.78,6.15,1,Low Risk
VND00018,45,45.24,4.79,231804593.73,Vendor_0018,Chemicals,Tier 2,66.7,7.0,4102953.42,15.56,1,Low Risk
VND00279,45,45.24,4.21,286582416.39,Vendor_0279,Textiles,Tier 2,79.1,9.0,5707681.1,20.0,1,Low Risk
VND00266,42,45.0,6.58,302317165.37,Vendor_0266,Chemicals,Tier 1,81.9,4.0,2826587.51,9.52,1,Low Risk
VND00744,53,44.9,5.31,363144491.19,Vendor_0744,IT Services,Tier 2,65.2,7.0,6225213.37,13.21,1,Low Risk
VND00324,39,44.74,3.11,210308403.83,Vendor_0324,Electronics,Tier 3,49.6,1.0,996909.24,2.56,1,Low Risk
VND00338,50,44.68,4.81,269839514.72,Vendor_0338,Machinery,Tier 2,79.3,5.0,3225098.35,10.0,1,Low Risk
VND00932,57,44.23,3.46,282709080.15,Vendor_0932,IT Services,Tier 1,88.4,7.0,2530655.18,12.28,1,Low Risk
VND00757,50,44.0,6.06,340606357.62,Vendor_0757,Logistics,Tier 2,73.4,5.0,2316606.81,10.0,1,Low Risk
VND00534,55,43.64,5.15,354280857.89,Vendor_0534,Electronics,Tier 2,68.9,6.0,2936118.04,10.91,1,Low Risk
VND00951,42,43.59,5.77,239710195.12,Vendor_0951,IT Services,Tier 2,72.0,5.0,4251049.99,11.9,1,Low Risk
VND00974,47,43.48,4.43,307660062.7,Vendor_0974,Logistics,Tier 3,45.0,4.0,2616048.12,8.51,1,Low Risk
VND00158,41,43.24,5.57,357255914.54,Vendor_0158,IT Services,Tier 1,83.3,8.0,7343354.49,19.51,1,Low Risk
VND00261,46,43.18,3.64,253865373.41,Vendor_0261,Raw Material,Tier 2,73.1,6.0,4114360.61,13.04,1,Low Risk
VND00108,56,43.14,5.69,409806607.82,Vendor_0108,Chemicals,Tier 1,82.9,8.0,5974696.68,14.29,1,Low Risk
VND00639,64,42.86,5.76,290785901.61,Vendor_0639,Logistics,Tier 3,48.8,4.0,4524757.75,6.25,1,Low Risk
VND00430,46,42.5,6.15,238412462.38,Vendor_0430,Raw Material,Tier 3,38.2,0.0,0.0,0.0,1,Low Risk
VND00779,42,42.5,6.82,246682162.49,Vendor_0779,Logistics,Tier 1,80.4,4.0,3002178.59,9.52,1,Low Risk
VND00644,55,42.31,5.94,349343903.52,Vendor_0644,Packaging,Tier 3,52.9,3.0,3427610.28,5.45,1,Low Risk
VND00680,46,42.22,4.93,264978066.92,Vendor_0680,Electronics,Tier 1,90.6,10.0,7819354.63,21.74,1,Low Risk
VND00947,47,42.22,5.78,297287674.0,Vendor_0947,Raw Material,Tier 3,39.6,4.0,1146582.97,8.51,1,Low Risk
VND00480,56,42.0,5.54,329180180.58,Vendor_0480,Logistics,Tier 2,66.6,7.0,3080779.29,12.5,1,Low Risk
VND00786,53,42.0,6.08,341912563.65,Vendor_0786,Packaging,Tier 1,93.6,7.0,3232484.41,13.21,1,Low Risk
VND00377,47,41.86,4.67,316492554.88,Vendor_0377,IT Services,Tier 1,89.1,6.0,6758771.27,12.77,1,Low Risk
VND00528,53,41.67,4.62,297517958.1,Vendor_0528,IT Services,Tier 3,49.1,1.0,551868.72,1.89,1,Low Risk
VND00563,50,41.3,3.89,352448681.87,Vendor_0563,Electronics,Tier 3,39.5,4.0,2265145.15,8.0,1,Low Risk
VND00901,50,41.3,4.57,399725072.64,Vendor_0901,IT Services,Tier 3,44.6,1.0,1175680.09,2.0,1,Low Risk
VND00390,51,40.82,4.37,376565313.41,Vendor_0390,IT Services,Tier 1,86.5,6.0,7337358.12,11.76,1,Low Risk
VND00795,55,40.38,5.23,321171368.29,Vendor_0795,Raw Material,Tier 3,31.3,5.0,868959.3,9.09,1,Low Risk
VND00414,42,40.0,5.72,250021234.06,Vendor_0414,Machinery,Tier 2,70.1,6.0,1736532.54,14.29,1,Low Risk
VND00103,57,39.62,5.23,398412042.41,Vendor_0103,Textiles,Tier 3,52.0,3.0,3096657.02,5.26,1,Low Risk
VND00194,35,38.24,4.91,173668045.6,Vendor_0194,Raw Material,Tier 2,74.3,5.0,2773137.38,14.29,1,Low Risk
VND00289,47,37.78,4.69,265053557.34,Vendor_0289,Logistics,Tier 3,50.1,4.0,4483005.94,8.51,1,Low Risk
VND00237,53,37.5,3.58,315134886.61,Vendor_0237,Machinery,Tier 3,49.7,2.0,412165.13,3.77,1,Low Risk
VND00222,38,37.14,4.97,227078040.09,Vendor_0222,Logistics,Tier 2,69.8,5.0,3808994.94,13.16,1,Low Risk
VND00055,41,35.9,5.49,242146677.45,Vendor_0055,Electronics,Tier 2,71.9,4.0,3002556.99,9.76,1,Low Risk
VND00412,46,31.71,2.95,304057998.36,Vendor_0412,Machinery,Tier 1,96.5,5.0,1468713.18,10.87,1,Low Risk
VND00736,46,30.95,4.26,256994673.82,Vendor_0736,Unknown,Tier 1,91.4,8.0,5010383.55,17.39,1,Low Risk
VND00051,48,55.81,5.88,267783562.34,Vendor_0051,Chemicals,Tier 1,97.9,2.0,1645459.98,4.17,0,Low Risk
VND00273,46,55.81,5.0,391366031.66,Vendor_0273,Raw Material,Tier 1,90.7,3.0,592439.62,6.52,0,Low Risk
VND00170,52,55.77,5.04,325756166.46,Vendor_0170,IT Services,Tier 2,71.4,5.0,2562293.57,9.62,0,Low Risk
VND00743,62,55.56,5.17,417901489.39,Vendor_0743,Electronics,Tier 1,82.3,5.0,1053679.51,8.06,0,Low Risk
VND00746,52,55.32,5.96,258463332.14,Vendor_0746,Packaging,Tier 1,93.0,2.0,577687.4,3.85,0,Low Risk
VND00869,50,55.32,6.49,356043848.79,Vendor_0869,Raw Material,Tier 1,90.3,4.0,3504999.81,8.0,0,Low Risk
VND00811,58,55.17,5.84,342604323.45,Vendor_0811,Logistics,Tier 1,98.9,3.0,3328015.21,5.17,0,Low Risk
VND00258,49,55.1,5.78,365058956.05,Vendor_0258,Packaging,Tier 2,78.7,2.0,415285.2,4.08,0,Low Risk
VND00049,56,54.9,5.67,358740839.26,Vendor_0049,Textiles,Tier 2,68.3,3.0,2283291.24,5.36,0,Low Risk
VND00115,59,54.55,4.75,313890802.98,Vendor_0115,Chemicals,Unclassified,,4.0,4600507.08,6.78,0,Low Risk
VND00552,52,54.55,4.5,317778856.27,Vendor_0552,Unknown,Tier 1,89.7,5.0,2991008.94,9.62,0,Low Risk
VND00484,49,54.17,6.08,275388386.83,Vendor_0484,Logistics,Tier 2,73.9,2.0,1932651.18,4.08,0,Low Risk
VND00646,51,54.17,6.5,368780585.16,Vendor_0646,Packaging,Tier 1,92.3,2.0,1877844.24,3.92,0,Low Risk
VND00739,51,54.17,6.48,382871722.44,Vendor_0739,Raw Material,Tier 2,60.7,3.0,1547087.74,5.88,0,Low Risk
VND00004,56,54.0,6.54,329536613.61,Vendor_0004,Chemicals,Tier 2,71.9,4.0,3789354.45,7.14,0,Low Risk
VND00986,52,54.0,4.06,393605456.63,Vendor_0986,Raw Material,Tier 2,64.7,5.0,3330366.35,9.62,0,Low Risk
VND00175,55,53.85,5.23,347733901.0,Vendor_0175,Textiles,Tier 2,75.2,3.0,771410.75,5.45,0,Low Risk
VND00233,54,53.85,6.1,344931682.14,Vendor_0233,Raw Material,Tier 2,70.4,4.0,1948605.46,7.41,0,Low Risk
VND00549,42,53.85,4.9,241484526.9,Vendor_0549,Chemicals,Tier 2,66.4,4.0,2840007.59,9.52,0,Low Risk
VND00171,56,53.7,6.48,374417805.73,Vendor_0171,Logistics,Tier 2,77.4,5.0,2643336.93,8.93,0,Low Risk
VND00097,59,53.57,5.66,361418287.84,Vendor_0097,Electronics,Tier 2,66.6,5.0,2065948.01,8.47,0,Low Risk
VND00456,45,53.49,6.53,266075278.34,Vendor_0456,Textiles,Tier 2,64.5,3.0,2927691.15,6.67,0,Low Risk
VND00114,45,53.33,6.22,306922579.74,Vendor_0114,Electronics,Tier 1,86.6,4.0,2536298.88,8.89,0,Low Risk
VND00029,52,53.19,3.96,339052921.0,Vendor_0029,Logistics,Tier 2,71.5,5.0,5147511.81,9.62,0,Low Risk
VND00212,51,53.06,5.2,248708938.73,Vendor_0212,Textiles,Tier 2,78.4,2.0,1171876.66,3.92,0,Low Risk
VND00299,54,52.94,6.25,399192754.15,Vendor_0299,Chemicals,Tier 2,73.6,5.0,2816567.0,9.26,0,Low Risk
VND00649,53,52.94,5.73,400403266.57,Vendor_0649,IT Services,Tier 1,85.2,4.0,5050263.75,7.55,0,Low Risk
VND00502,58,52.73,4.47,396044372.21,Vendor_0502,Machinery,Tier 2,67.5,2.0,440591.05,3.45,0,Low Risk
VND00942,55,52.73,5.84,297245825.82,Vendor_0942,Textiles,Tier 2,68.8,3.0,404371.47,5.45,0,Low Risk
VND00485,65,52.63,6.51,371987859.92,Vendor_0485,Logistics,Tier 2,70.9,4.0,2250571.24,6.15,0,Low Risk
VND00513,58,52.63,6.12,312987072.3,Vendor_0513,Textiles,Tier 1,95.3,4.0,2193289.06,6.9,0,Low Risk
VND00650,45,52.5,6.0,359294005.3,Vendor_0650,IT Services,Tier 2,64.9,4.0,2998831.92,8.89,0,Low Risk
VND00019,65,52.46,5.43,448967866.56,Vendor_0019,Chemicals,Tier 2,60.2,5.0,3563893.21,7.69,0,Low Risk
VND00095,50,52.27,4.3,293700746.6,Vendor_0095,Electronics,Tier 1,84.0,1.0,153277.14,2.0,0,Low Risk
VND00267,48,52.27,5.73,324280138.56,Vendor_0267,Packaging,Tier 2,78.8,2.0,872863.88,4.17,0,Low Risk
VND00787,49,52.27,5.27,290298674.61,Vendor_0787,IT Services,Tier 2,70.8,4.0,2738521.04,8.16,0,Low Risk
VND00525,50,52.17,5.98,291104452.14,Vendor_0525,Textiles,Tier 1,88.7,2.0,1682750.64,4.0,0,Low Risk
VND00987,47,52.17,6.0,194614982.27,Vendor_0987,Chemicals,Tier 2,78.2,3.0,1625226.66,6.38,0,Low Risk
VND00918,52,52.08,6.35,257143126.96,Vendor_0918,Logistics,Tier 1,96.4,5.0,1645681.97,9.62,0,Low Risk
VND00008,55,51.92,5.81,378363779.48,Vendor_0008,Logistics,Tier 1,90.6,2.0,1316033.19,3.64,0,Low Risk
VND00863,62,51.67,6.55,363546245.89,Vendor_0863,Chemicals,Tier 2,66.7,5.0,2338902.64,8.06,0,Low Risk
VND00971,49,51.11,5.6,296180635.83,Vendor_0971,Electronics,Tier 2,76.5,3.0,2660267.03,6.12,0,Low Risk
VND00046,49,51.06,4.85,284719283.74,Vendor_0046,Packaging,Tier 2,76.4,3.0,1552446.18,6.12,0,Low Risk
VND00256,51,51.06,5.11,283743000.47,Vendor_0256,Packaging,Tier 2,69.0,3.0,3296841.08,5.88,0,Low Risk
VND00977,54,51.06,6.11,312565367.05,Vendor_0977,Raw Material,Tier 2,71.7,4.0,2548293.51,7.41,0,Low Risk
VND00458,55,50.98,4.33,416071622.32,Vendor_0458,Electronics,Tier 2,62.8,5.0,4410976.3,9.09,0,Low Risk
VND00858,56,50.98,6.49,311027504.24,Vendor_0858,Textiles,Tier 2,63.0,5.0,3794466.57,8.93,0,Low Risk
VND00979,53,50.98,5.37,325909767.7,Vendor_0979,Packaging,Tier 2,64.7,2.0,1835635.67,3.77,0,Low Risk
VND00537,48,50.0,6.5,332260230.74,Vendor_0537,Logistics,Tier 1,89.5,3.0,1094424.96,6.25,0,Low Risk
VND00859,55,50.0,5.98,358259171.26,Vendor_0859,Unknown,Tier 2,69.5,5.0,4140970.21,9.09,0,Low Risk
VND00068,61,49.12,6.23,393044607.06,Vendor_0068,Machinery,Tier 1,86.2,5.0,3800287.16,8.2,0,Low Risk
VND00141,58,49.09,5.2,349166362.05,Vendor_0141,Textiles,Tier 1,97.4,5.0,1576377.45,8.62,0,Low Risk
VND00962,57,49.06,4.25,349964547.18,Vendor_0962,IT Services,Tier 2,72.2,0.0,0.0,0.0,0,Low Risk
VND00475,52,49.02,5.08,275282146.07,Vendor_0475,Electronics,Tier 2,66.9,1.0,463091.2,1.92,0,Low Risk
VND00792,52,49.02,4.78,351775103.69,Vendor_0792,IT Services,Tier 2,71.0,4.0,2718094.94,7.69,0,Low Risk
VND00232,51,48.89,5.56,331595272.97,Vendor_0232,Machinery,Tier 2,65.2,1.0,121436.44,1.96,0,Low Risk
VND00583,49,48.89,5.96,250545949.34,Vendor_0583,Electronics,Tier 2,64.5,3.0,2539445.85,6.12,0,Low Risk
VND00351,42,48.72,6.31,270527916.96,Vendor_0351,Raw Material,Tier 2,65.2,2.0,1587183.0,4.76,0,Low Risk
VND00042,38,48.65,5.32,264890976.62,Vendor_0042,Textiles,Tier 2,64.7,3.0,2947444.15,7.89,0,Low Risk
VND00990,66,48.39,6.1,495073897.98,Vendor_0990,Raw Material,Tier 1,87.3,3.0,297310.44,4.55,0,Low Risk
VND00878,55,48.08,5.02,357864223.93,Vendor_0878,Packaging,Tier 2,76.1,3.0,1647031.59,5.45,0,Low Risk
VND00636,52,48.0,5.94,356635177.01,Vendor_0636,Raw Material,Tier 2,61.3,2.0,1207452.34,3.85,0,Low Risk
VND00021,53,47.92,6.23,370256236.35,Vendor_0021,Machinery,Tier 2,72.8,3.0,2508874.03,5.66,0,Low Risk
VND00402,54,47.92,4.92,331354358.63,Vendor_0402,IT Services,Tier 1,93.2,5.0,2343875.86,9.26,0,Low Risk
VND00708,51,47.83,6.0,261754637.89,Vendor_0708,IT Services,Tier 1,86.7,2.0,2685333.42,3.92,0,Low Risk
VND00481,46,47.73,6.55,288896285.42,Vendor_0481,Electronics,Tier 2,74.1,1.0,2129940.96,2.17,0,Low Risk
VND00483,42,47.5,4.25,274049676.95,Vendor_0483,Raw Material,Tier 2,61.8,4.0,4487704.63,9.52,0,Low Risk
VND00499,45,47.5,5.03,310886938.86,Vendor_0499,Machinery,Tier 1,98.2,4.0,1118437.09,8.89,0,Low Risk
VND00553,59,47.37,4.61,434566138.39,Vendor_0553,Logistics,Tier 2,68.6,4.0,1435546.85,6.78,0,Low Risk
VND00712,62,47.37,4.72,369116024.06,Vendor_0712,IT Services,Tier 2,71.7,4.0,3841133.19,6.45,0,Low Risk
VND00227,42,47.06,4.62,270806075.38,Vendor_0227,Logistics,Tier 1,98.1,1.0,833654.07,2.38,0,Low Risk
VND00566,51,46.94,5.04,266047354.58,Vendor_0566,Textiles,Tier 2,71.3,1.0,1231051.36,1.96,0,Low Risk
VND00624,55,46.94,4.12,379453420.36,Vendor_0624,Machinery,Tier 2,63.9,3.0,1675001.51,5.45,0,Low Risk
VND00140,47,46.67,3.8,312000622.79,Vendor_0140,Chemicals,Tier 1,98.0,2.0,2994265.55,4.26,0,Low Risk
VND00637,49,46.67,4.96,268526035.74,Vendor_0637,Electronics,Tier 2,67.3,3.0,639470.3,6.12,0,Low Risk
VND00119,63,46.55,4.03,389727051.32,Vendor_0119,Raw Material,Tier 1,92.5,6.0,3232831.32,9.52,0,Low Risk
VND00943,47,46.51,4.93,251561849.57,Vendor_0943,Electronics,Tier 2,75.6,4.0,5024951.74,8.51,0,Low Risk
VND00367,43,46.15,5.46,315078461.08,Vendor_0367,Logistics,Tier 1,97.3,3.0,501612.45,6.98,0,Low Risk
VND00505,57,46.15,4.6,428728069.27,Vendor_0505,Logistics,Tier 2,77.9,4.0,3851670.89,7.02,0,Low Risk
VND00569,40,46.15,5.59,299607795.55,Vendor_0569,Chemicals,Tier 1,93.3,3.0,345683.41,7.5,0,Low Risk
VND00676,38,45.71,4.57,253538031.24,Vendor_0676,Textiles,Tier 1,98.8,0.0,0.0,0.0,0,Low Risk
VND00164,48,45.65,5.46,278016188.5,Vendor_0164,Raw Material,Tier 2,67.5,1.0,40420.45,2.08,0,Low Risk
VND00297,72,45.59,6.1,483567378.34,Vendor_0297,Logistics,Tier 1,83.9,6.0,2074885.65,8.33,0,Low Risk
VND00914,53,45.1,4.12,286635730.47,Vendor_0914,Machinery,Unclassified,,4.0,2394539.42,7.55,0,Low Risk
VND00798,63,44.26,4.82,435861385.99,Vendor_0798,Packaging,Tier 2,69.6,4.0,4292872.16,6.35,0,Low Risk
VND00347,45,44.19,5.05,292560420.49,Vendor_0347,Textiles,Tier 2,74.5,2.0,932882.17,4.44,0,Low Risk
VND00969,35,44.12,2.26,195703453.0,Vendor_0969,Unknown,Tier 2,69.6,1.0,1687869.82,2.86,0,Low Risk
VND00311,53,44.0,6.1,248779004.06,Vendor_0311,Textiles,Tier 2,60.7,5.0,4408044.39,9.43,0,Low Risk
VND00756,52,44.0,4.0,380795795.02,Vendor_0756,Textiles,Tier 1,85.6,4.0,3336872.62,7.69,0,Low Risk
VND00907,41,43.9,3.29,267504135.13,Vendor_0907,Electronics,Tier 1,87.2,3.0,1161248.16,7.32,0,Low Risk
VND00368,52,43.75,6.02,364750885.77,Vendor_0368,Machinery,Tier 1,93.4,5.0,3595866.49,9.62,0,Low Risk
VND00915,49,43.48,4.76,348232155.85,Vendor_0915,Textiles,Tier 2,68.6,2.0,501176.2,4.08,0,Low Risk
VND00463,55,42.86,4.29,357235344.6,Vendor_0463,Raw Material,Tier 1,82.2,3.0,3478035.42,5.45,0,Low Risk
VND00454,55,42.59,5.69,356850440.71,Vendor_0454,Packaging,Tier 1,93.4,4.0,1469629.32,7.27,0,Low Risk
VND00215,44,42.11,5.39,314141731.46,Vendor_0215,IT Services,Tier 2,79.9,1.0,213614.0,2.27,0,Low Risk
VND00433,54,41.51,3.45,295563618.38,Vendor_0433,Textiles,Unclassified,,5.0,2876532.09,9.26,0,Low Risk
VND00780,48,40.91,5.55,251325957.53,Vendor_0780,Textiles,Tier 2,74.9,4.0,1364340.54,8.33,0,Low Risk
VND00663,43,40.54,5.03,226600563.54,Vendor_0663,Logistics,Tier 2,72.4,4.0,2544103.51,9.3,0,Low Risk
VND00492,51,39.58,5.15,350761802.97,Vendor_0492,Logistics,Tier 2,73.4,4.0,3476443.13,7.84,0,Low Risk
VND00721,42,39.02,3.88,283278588.58,Vendor_0721,Unknown,Tier 1,95.7,4.0,2223218.17,9.52,0,Low Risk
VND00720,54,34.0,4.34,388928961.97,Vendor_0720,IT Services,Tier 1,81.2,2.0,1160722.09,3.7,0,Low Risk
VND00277,39,33.33,3.03,216821349.87,Vendor_0277,Electronics,Tier 1,85.9,3.0,1455457.99,7.69,0,Low Risk
